time_sec,real_roll,attacked_roll,software_sensor_roll,residual,recovered_roll,recovery_mode
0.0,0.071980096399784,0.071980096399784,0.071980096399784,0.0,0.071980096399784,0.0
0.09996,0.0717868134379386,0.0717868134379386,0.07341357488781454,0.0016267614498759325,0.0717868134379386,0.0
0.19992,0.0716574862599372,0.0716574862599372,0.07325472846391355,0.0015972422039763484,0.0716574862599372,0.0
0.29988,0.0715299621224403,0.0715299621224403,0.07314844305523426,0.0016184809327939587,0.0715299621224403,0.0
0.39984,0.071500152349472,0.071500152349472,0.0730436394392857,0.0015434870898136943,0.071500152349472,0.0
0.4998,0.0717246904969215,0.0717246904969215,0.07301914076867731,0.0012944502717558148,0.0717246904969215,0.0
0.59976,0.0719014406204223,0.0719014406204223,0.07320367375344007,0.0013022331330177772,0.0719014406204223,0.0
0.69972,0.0725122690200805,0.0725122690200805,0.07334893294059851,0.0008366639205180104,0.0725122690200805,0.0
0.79968,0.0731788948178291,0.0731788948178291,0.073850932230063,0.0006720374122339001,0.0731788948178291,0.0
0.89964,0.0740384086966514,0.0740384086966514,0.07439878769132306,0.000360378994671659,0.0740384086966514,0.0
0.9996,0.0749662443995475,0.0749662443995475,0.07510516505669802,0.00013892065715052915,0.0749662443995475,0.0
1.09956,0.0758856534957885,0.0758856534957885,0.07586769159411445,1.796190167405176e-05,0.0758856534957885,0.0
1.19952,0.07685037702322,0.07685037702322,0.07662329285840767,0.00022708416481233284,0.07685037702322,0.0
1.29948,0.0782015472650528,0.0782015472650528,0.07741613504035279,0.0007854122247000078,0.0782015472650528,0.0
1.39944,0.0794900357723236,0.0794900357723236,0.07852657210801532,0.0009634636643082728,0.0794900357723236,0.0
1.4994,0.0810548812150955,0.0810548812150955,0.07958549522341932,0.0014693859916761892,0.0810548812150955,0.0
1.59936,0.0824506878852844,0.0824506878852844,0.08087153774981182,0.001579150135472579,0.0824506878852844,0.0
1.69932,0.0841071084141731,0.0841071084141731,0.0820186585312567,0.002088449882916399,0.0841071084141731,0.0
1.79928,0.0857037231326103,0.0857037231326103,0.08337996053463141,0.0023237625979788817,0.0857037231326103,0.0
1.89924,0.087120845913887,0.087120845913887,0.08469211211349047,0.002428733800396529,0.087120845913887,0.0
1.9992,0.0886159166693687,0.0886159166693687,0.085856751184185,0.0027591654851837066,0.0886159166693687,0.0
2.099993,0.0901538208127021,0.0901538208127021,0.08708545053325711,0.003068370279444982,0.0901538208127021,0.0
2.199953,0.0917066484689712,0.0917066484689712,0.08834935179040199,0.0033572966785692104,0.0917066484689712,0.0
2.299913,0.0931669399142265,0.0931669399142265,0.08962551769312785,0.0035414222210986557,0.0931669399142265,0.0
2.399873,0.094824768602848,0.094824768602848,0.09082563422929611,0.003999134373551885,0.094824768602848,0.0
2.499833,0.0966824665665626,0.0966824665665626,0.0921880935007484,0.004494373065814197,0.0966824665665626,0.0
2.599793,0.0983828902244567,0.0983828902244567,0.09371481205594079,0.004668078168515916,0.0983828902244567,0.0
2.699753,0.1004226803779602,0.1004226803779602,0.09511227729994018,0.005310403078020026,0.1004226803779602,0.0
2.799713,0.1020977348089218,0.1020977348089218,0.09678864532522667,0.0053090894836951286,0.1020977348089218,0.0
2.899673,0.103783294558525,0.103783294558525,0.09816526129005498,0.0056180332684700185,0.103783294558525,0.0
2.999633,0.1055997684597969,0.1055997684597969,0.09955051088006107,0.006049257579735831,0.1055997684597969,0.0
3.099593,0.1074106320738792,0.1074106320738792,0.10104335011996472,0.006367281953914478,0.1074106320738792,0.0
3.199553,0.1090282425284385,0.1090282425284385,0.1025315786391238,0.006496663889314705,0.1090282425284385,0.0
3.299513,0.1107594966888427,0.1107594966888427,0.10386098522044152,0.006898511468401189,0.1107594966888427,0.0
3.399473,0.1126171648502349,0.1126171648502349,0.10528378801458996,0.007333376835644945,0.1126171648502349,0.0
3.499433,0.1145948693156242,0.1145948693156242,0.1068104820837227,0.007784387231901502,0.1145948693156242,0.0
3.599393,0.116416722536087,0.116416722536087,0.10843582601584435,0.007980896520242642,0.116416722536087,0.0
3.699353,0.1179762259125709,0.1179762259125709,0.10993308615436985,0.008043139758201048,0.1179762259125709,0.0
3.799313,0.1197619959712028,0.1197619959712028,0.11121473838484787,0.008547257586354925,0.1197619959712028,0.0
3.899273,0.1215307861566543,0.1215307861566543,0.11268234416955845,0.008848441987095848,0.1215307861566543,0.0
3.999233,0.1236364915966987,0.1236364915966987,0.11413599532766774,0.009500496269030961,0.1236364915966987,0.0
4.099193,0.1256174892187118,0.1256174892187118,0.11586653474678929,0.009750954471922507,0.1256174892187118,0.0
4.199986,0.127226248383522,0.127226248383522,0.11749458510396336,0.009731663279558642,0.127226248383522,0.0
4.299946,0.128909483551979,0.128909483551979,0.11881671739820038,0.010092766153778632,0.128909483551979,0.0
4.399906,0.1307617872953415,0.1307617872953415,0.12020005657748903,0.010561730717852463,0.1307617872953415,0.0
4.499866,0.1326061338186264,0.1326061338186264,0.12172234198778502,0.010883791830841386,0.1326061338186264,0.0
4.599826,0.1345505118370056,0.1345505118370056,0.1232380878777388,0.011312423959266793,0.1345505118370056,0.0
4.699786,0.1363988220691681,0.1363988220691681,0.12483604301034716,0.01156277905882093,0.1363988220691681,0.0
4.799746,0.1384485363960266,0.1384485363960266,0.12635504640933043,0.012093489986696182,0.1384485363960266,0.0
4.899706,0.1401856243610382,0.1401856243610382,0.12803957045833206,0.01214605390270615,0.1401856243610382,0.0
4.999666,0.1420180946588516,0.1420180946588516,0.129467167675455,0.012550926983396604,0.1420180946588516,0.0
5.099626,0.1440238952636718,0.1440238952636718,0.130973153284595,0.013050741979076796,0.1440238952636718,0.0
5.199586,0.1459012776613235,0.1459012776613235,0.13262158756737444,0.013279690093949054,0.1459012776613235,0.0
5.299546,0.1476679891347885,0.1476679891347885,0.13416448345448784,0.013503505680300676,0.1476679891347885,0.0
5.399506,0.1494642943143844,0.1494642943143844,0.1356164262572979,0.013847868057086515,0.1494642943143844,0.0
5.499466,0.1513466238975525,0.1513466238975525,0.1370926901613577,0.014253933736194796,0.1513466238975525,0.0
5.599426,0.1531388163566589,0.1531388163566589,0.1386396518083759,0.014499164548283011,0.1531388163566589,0.0
5.699386,0.1548836529254913,0.1548836529254913,0.14011253574066082,0.014771117184830485,0.1548836529254913,0.0
5.799346,0.1565647572278976,0.1565647572278976,0.14154650101243624,0.01501825621546135,0.1565647572278976,0.0
5.899306,0.1583253443241119,0.1583253443241119,0.14292808896797524,0.015397255356136674,0.1583253443241119,0.0
5.999266,0.15986268222332,0.15986268222332,0.1443749985519466,0.015487683671373403,0.15986268222332,0.0
6.099226,0.1614559739828109,0.1614559739828109,0.14563843445065874,0.015817539532152147,0.1614559739828109,0.0
6.199186,0.1630246490240097,0.1630246490240097,0.14610297774740402,0.016921671276605682,0.1630246490240097,0.0
6.299979,0.1646094173192978,0.1646094173192978,0.14229883404721178,0.022310583272086015,0.1646094173192978,0.0
6.399939,0.1661412715911865,0.1661412715911865,0.13884096109012276,0.02730031050106374,0.1661412715911865,0.0
6.499899,0.1676812916994094,0.1676812916994094,0.1372190282819549,0.030462263417454505,0.1676812916994094,0.0
6.599859,0.1690052300691604,0.1690052300691604,0.13668619242310565,0.03231903764605476,0.1690052300691604,0.0
6.699819,0.1315857470035553,0.1315857470035553,0.13657477417499944,0.004989027171444144,0.1315857470035553,0.0
6.799779,-0.0265772454440593,-0.0265772454440593,0.10461404611490838,0.13119129155896767,-0.0265772454440593,0.0
6.899739,-0.1544357985258102,-0.1544357985258102,-0.026452250433857866,0.1279835480919523,-0.1544357985258102,0.0
6.999699,-0.2009255141019821,-0.2009255141019821,-0.13171267079943164,0.06921284330255045,-0.2009255141019821,0.0
7.099659,-0.1919361799955368,-0.1919361799955368,-0.1671837340049166,0.02475244599062021,-0.1919361799955368,0.0
7.199619,-0.1418280303478241,-0.1418280303478241,-0.15417577368216234,0.012347743334338246,-0.1418280303478241,0.0
7.299579,-0.0628090724349021,-0.0628090724349021,-0.10461190397555496,0.04180283154065287,-0.0628090724349021,0.0
7.399539,0.0310403797775506,0.0310403797775506,-0.03012710704941592,0.061167486826966516,0.0310403797775506,0.0
7.499499,0.1078063324093818,0.1078063324093818,0.056242086472402794,0.051564245936979,0.1078063324093818,0.0
7.599459,0.169063314795494,0.169063314795494,0.1269080134630762,0.042155301332417794,0.169063314795494,0.0
7.699419,0.2141805738210678,0.2141805738210678,0.18328943031904846,0.030891143502019353,0.2141805738210678,0.0
7.799379,0.249741718173027,0.249741718173027,0.22471173762015326,0.025029980552873754,0.249741718173027,0.0
7.899339,0.2772295475006103,0.2772295475006103,0.2573036380442895,0.01992590945632078,0.2772295475006103,0.0
7.999299,0.3013545274734497,0.3013545274734497,0.28203084641873083,0.019323681054718878,0.3013545274734497,0.0
8.099259,0.3055025935173034,0.3055025935173034,0.3031440524103439,0.0023585411069594886,0.3055025935173034,0.0
8.199219,0.3127036392688751,0.3127036392688751,0.3068984765644443,0.005805162704430822,0.3127036392688751,0.0
8.300012,0.3106042742729187,0.3106042742729187,0.3124760576016236,0.0018717833287049124,0.3106042742729187,0.0
8.399972,0.3033617436885834,0.3033617436885834,0.3095891180675352,0.006227374378951822,0.3033617436885834,0.0
8.499932,0.2949749529361725,0.2949749529361725,0.3025483266470843,0.007573373710911824,0.2949749529361725,0.0
8.599892,0.2824454307556152,0.2824454307556152,0.2941321190957206,0.011686688340105444,0.2824454307556152,0.0
8.699852,0.2672018110752105,0.2672018110752105,0.2820897447334656,0.014887933658255081,0.2672018110752105,0.0
8.799812,0.2538441717624664,0.2538441717624664,0.2676082610266023,0.013764089264135915,0.2538441717624664,0.0
8.899772,0.2432892769575119,0.2432892769575119,0.25497492272737904,0.011685645769867137,0.2432892769575119,0.0
8.999732,0.236069917678833,0.236069917678833,0.24479855782839077,0.008728640149557765,0.236069917678833,0.0
9.099692,0.2289901375770568,0.2289901375770568,0.2376648078380953,0.008674670261038492,0.2289901375770568,0.0
9.199652,0.2214674353599548,0.2214674353599548,0.23049444087993282,0.00902700551997801,0.2214674353599548,0.0
9.299612,0.2193215936422348,0.2193215936422348,0.22301844540219717,0.003696851759962372,0.2193215936422348,0.0
9.399572,0.2090884298086166,0.2090884298086166,0.2198895529479762,0.010801123139359603,0.2090884298086166,0.0
9.499532,0.1936764121055603,0.1936764121055603,0.21041830537866618,0.01674189327310588,0.1936764121055603,0.0
9.599492,0.1819135546684265,0.1819135546684265,0.19671390917385312,0.014800354505426605,0.1819135546684265,0.0
9.699452,0.1784839779138565,0.1784839779138565,0.1864295552737135,0.007945577359856987,0.1784839779138565,0.0
9.799412,0.1836549341678619,0.1836549341678619,0.18332704959917878,0.0003278845686831289,0.1836549341678619,0.0
9.899372,0.1879800707101822,0.1879800707101822,0.18789178891452862,8.828179565356642e-05,0.1879800707101822,0.0
9.999332,0.1919567137956619,0.1919567137956619,0.19183695281382634,0.00011976098183555384,0.1919567137956619,0.0
10.099292,0.2033701390028,0.2033701390028,0.1957800744972423,0.0075900645055576865,0.2033701390028,0.0
10.199252,0.2114294618368148,0.2114294618368148,0.20581232164201455,0.005617140194800252,0.2114294618368148,0.0
10.299212,0.212290421128273,0.212290421128273,0.21317608880000677,0.0008856676717337586,0.212290421128273,0.0
10.400005,0.2170332372188568,0.2170332372188568,0.2144386910748425,0.0025945461440143036,0.2170332372188568,0.0
10.499965,0.2165588587522506,0.2165588587522506,0.21891449275971428,0.0023556340074636917,0.2165588587522506,0.0
10.599925,0.2148010581731796,0.2148010581731796,0.2189707581249214,0.004169699951741795,0.2148010581731796,0.0
10.699885,0.2136921882629394,0.2136921882629394,0.21810726467434852,0.004415076411409119,0.2136921882629394,0.0
10.799845,0.2223987877368927,0.2223987877368927,0.2176393757502743,0.004759411986618389,0.2223987877368927,0.0
10.899805,0.2357802242040634,0.2357802242040634,0.2254047310445113,0.01037549315955208,0.2357802242040634,0.0
10.999765,0.2441233247518539,0.2441233247518539,0.23675765270993185,0.007365672041922039,0.2441233247518539,0.0
11.099725,0.2438281327486038,0.2438281327486038,0.243802139362794,2.5993385809802705e-05,0.2438281327486038,0.0
11.199685,0.2432242035865783,0.2432242035865783,0.24328055522404193,5.635163746361971e-05,0.2432242035865783,0.0
11.299645,0.2409884333610534,0.2409884333610534,0.24247007080089944,0.0014816374398460286,0.2409884333610534,0.0
11.399605,0.2381830066442489,0.2381830066442489,0.24002059855522034,0.0018375919109714367,0.2381830066442489,0.0
11.499565,0.2341891378164291,0.2341891378164291,0.2371029020117923,0.002913764195363183,0.2341891378164291,0.0
11.599525,0.2265586405992508,0.2265586405992508,0.2331007286624516,0.006542088063200807,0.2265586405992508,0.0
11.699485,0.2198446989059448,0.2198446989059448,0.22615390470340357,0.006309205797458778,0.2198446989059448,0.0
11.799445,0.2148192226886749,0.2148192226886749,0.21997002056344153,0.005150797874766633,0.2148192226886749,0.0
11.899405,0.2114308923482895,0.2114308923482895,0.21528897522930557,0.0038580828810160783,0.2114308923482895,0.0
11.999365,0.2091563194990158,0.2091563194990158,0.21213311244149494,0.0029767929424791284,0.2091563194990158,0.0
12.099325,0.2090648859739303,0.2090648859739303,0.20999005637775953,0.000925170403829223,0.2090648859739303,0.0
12.199285,0.2072296291589737,0.2072296291589737,0.2097089884507543,0.002479359291780614,0.2072296291589737,0.0
12.299245,0.2032898366451263,0.2032898366451263,0.20799279942248325,0.0047029627773569616,0.2032898366451263,0.0
12.399205,0.1948925554752349,0.1948925554752349,0.2042971129668449,0.00940455749161001,0.1948925554752349,0.0
12.499998,0.1874871551990509,0.1874871551990509,0.19661227359683103,0.00912511839778013,0.1874871551990509,0.0
12.599958,0.1788460165262222,0.1788460165262222,0.1896075597937894,0.010761543267567203,0.1788460165262222,0.0
12.699918,0.1726451367139816,0.1726451367139816,0.1816844341609803,0.00903929744699869,0.1726451367139816,0.0
12.799878,0.1689638495445251,0.1689638495445251,0.17587607882665138,0.0069122292821262865,0.1689638495445251,0.0
12.899838,0.1660629361867904,0.1660629361867904,0.17234031707947192,0.006277380892681511,0.1660629361867904,0.0
12.999798,0.1571538299322128,0.1571538299322128,0.16958777107716733,0.012433941144954525,0.1571538299322128,0.0
13.099758,0.1536727994680404,0.1536727994680404,0.16192331368677124,0.008250514218730826,0.1536727994680404,0.0
13.199718,0.1468617916107177,0.1468617916107177,0.15858450337729793,0.01172271176658024,0.1468617916107177,0.0
13.299678,0.140458658337593,0.140458658337593,0.15257441455415616,0.012115756216563162,0.140458658337593,0.0
13.399638,0.1373355090618133,0.1373355090618133,0.14696714899253904,0.009631639930725744,0.1373355090618133,0.0
13.499598,0.1369413882493972,0.1369413882493972,0.14418033442040187,0.007238946171004679,0.1369413882493972,0.0
13.599558,0.1384777873754501,0.1384777873754501,0.14377644443011223,0.00529865705466212,0.1384777873754501,0.0
13.699518,0.1413000971078872,0.1413000971078872,0.1448273462187662,0.0035272491108789827,0.1413000971078872,0.0
13.799478,0.1455911099910736,0.1455911099910736,0.14676632257613617,0.0011752125850625628,0.1455911099910736,0.0
13.899438,0.1482117027044296,0.1482117027044296,0.15001391865100808,0.0018022159465784782,0.1482117027044296,0.0
13.999398,0.1476302146911621,0.1476302146911621,0.15200262601621323,0.004372411325051118,0.1476302146911621,0.0
14.099358,0.1440498530864715,0.1440498530864715,0.15145087990565712,0.007401026819185613,0.1440498530864715,0.0
14.199318,0.1499380022287368,0.1499380022287368,0.14851196208822126,0.0014260401405155332,0.1499380022287368,0.0
14.299278,0.1554270684719085,0.1554270684719085,0.1535439326240349,0.0018831358478736127,0.1554270684719085,0.0
14.399238,0.1611111611127853,0.1611111611127853,0.15812641761058763,0.0029847435021976843,0.1611111611127853,0.0
14.499198,0.1595546305179596,0.1595546305179596,0.1629715278892827,0.0034168973713231132,0.1595546305179596,0.0
14.599991,0.1599249243736267,0.1599249243736267,0.16224606166028993,0.002321137286663222,0.1599249243736267,0.0
14.699951,0.1622654348611831,0.1622654348611831,0.1632966309199951,0.001031196058811995,0.1622654348611831,0.0
14.799911,0.1625843644142151,0.1625843644142151,0.16587818362784512,0.0032938192136300337,0.1625843644142151,0.0
14.899871,0.1605763584375381,0.1605763584375381,0.16665643497057492,0.006080076533036827,0.1605763584375381,0.0
14.999831,0.1680673062801361,0.1680673062801361,0.16542440557989366,0.002642900700242451,0.1680673062801361,0.0
15.099791,0.1717488914728164,0.1717488914728164,0.17211212304187287,0.00036323156905646026,0.1717488914728164,0.0
15.199751,0.1672129034996032,0.1672129034996032,0.1755694372537791,0.008356533754175915,0.1672129034996032,0.0
15.299711,0.1684785038232803,0.1684785038232803,0.17217120367378178,0.0036926998505014685,0.1684785038232803,0.0
15.399671,0.1787280738353729,0.1787280738353729,0.17354919337531016,0.005178880460062735,0.1787280738353729,0.0
15.499631,0.1864383369684219,0.1864383369684219,0.1825752790203176,0.0038630579481043203,0.1864383369684219,0.0
15.599591,0.1915138363838195,0.1915138363838195,0.18938944259415952,0.0021243937896599785,0.1915138363838195,0.0
15.699551,0.1899390071630478,0.1899390071630478,0.19386892758975854,0.0039299204267107535,0.1899390071630478,0.0
15.799511,0.1931282430887222,0.1931282430887222,0.1927583567204049,0.00036988636831730703,0.1931282430887222,0.0
15.899471,0.1897013485431671,0.1897013485431671,0.19565191248843192,0.005950563945264831,0.1897013485431671,0.0
15.999431,0.1933178901672363,0.1933178901672363,0.1930734238276919,0.00024446633954439134,0.1933178901672363,0.0
16.099391,0.1946120411157608,0.1946120411157608,0.19634863197533675,0.0017365908595759483,0.1946120411157608,0.0
16.199351,0.1986903995275497,0.1986903995275497,0.1976757706037641,0.0010146289237855932,0.1986903995275497,0.0
16.299311,0.2098551243543625,0.2098551243543625,0.2016831145986541,0.008172009755708393,0.2098551243543625,0.0
16.399271,0.212838590145111,0.212838590145111,0.21158080583013933,0.0012577843149716716,0.212838590145111,0.0
16.499231,0.2151813209056854,0.2151813209056854,0.2148167388362165,0.00036458206946890503,0.2151813209056854,0.0
16.599191,0.2245531529188156,0.2245531529188156,0.21732294054515552,0.007230212373660089,0.2245531529188156,0.0
16.699984,0.2340211868286132,0.2340211868286132,0.22565383877134815,0.00836734805726505,0.2340211868286132,0.0
16.799944,0.24542236328125,0.24542236328125,0.23389112175752688,0.011531241523723118,0.24542236328125,0.0
16.899904,0.2550788819789886,0.2550788819789886,0.24385473499266225,0.011224146986326344,0.2550788819789886,0.0
16.999864,0.2623319029808044,0.2623319029808044,0.2521889600081414,0.010142942972662994,0.2623319029808044,0.0
17.099824,0.2620027959346771,0.2620027959346771,0.2583558403803602,0.003646955554316933,0.2620027959346771,0.0
17.199784,0.258623719215393,0.258623719215393,0.25799304739434753,0.0006306718210454809,0.258623719215393,0.0
17.299744,0.2533272504806518,0.2533272504806518,0.2549752198712487,0.001647969390596915,0.2533272504806518,0.0
17.399704,0.248775839805603,0.248775839805603,0.2503041139084951,0.0015282741028921076,0.248775839805603,0.0
17.499664,0.2488702088594436,0.2488702088594436,0.24651974850572253,0.002350460353721079,0.2488702088594436,0.0
17.599624,0.2521282434463501,0.2521282434463501,0.24671227941628107,0.005415964030069026,0.2521282434463501,0.0
17.699584,0.2573334872722626,0.2573334872722626,0.2498872182439451,0.007446269028317465,0.2573334872722626,0.0
17.799544,0.2592130303382873,0.2592130303382873,0.2547455671299011,0.004467463208386202,0.2592130303382873,0.0
17.899504,0.2639926671981811,0.2639926671981811,0.2570152367105593,0.006977430487621783,0.2639926671981811,0.0
17.999464,0.2674306631088257,0.2674306631088257,0.26156261879467746,0.005868044314148224,0.2674306631088257,0.0
18.099424,0.2684285640716553,0.2684285640716553,0.26495999176808166,0.003468572303573614,0.2684285640716553,0.0
18.199384,0.26798215508461,0.26798215508461,0.2660584511052896,0.0019237039793204014,0.26798215508461,0.0
18.299344,0.2688263654708862,0.2688263654708862,0.2657931424522697,0.003033223018616471,0.2688263654708862,0.0
18.399304,0.2664466202259063,0.2664466202259063,0.26641919839700523,2.7421828901086354e-05,0.2664466202259063,0.0
18.499264,0.2656035721302032,0.2656035721302032,0.2642636127215392,0.0013399594086639932,0.2656035721302032,0.0
18.599224,0.2635912001132965,0.2635912001132965,0.26316097128687205,0.00043022882642446136,0.2635912001132965,0.0
18.699184,0.2557105422019958,0.2557105422019958,0.26098571412302,0.005275171921024224,0.2557105422019958,0.0
18.799977,0.2467818409204483,0.2467818409204483,0.25373392904439607,0.006952088123947764,0.2467818409204483,0.0
18.899937,0.2362769544124603,0.2362769544124603,0.245675563252121,0.009398608839660705,0.2362769544124603,0.0
18.999897,0.2225998640060424,0.2225998640060424,0.23609897378299524,0.013499109776952845,0.2225998640060424,0.0
19.099857,0.2114640921354293,0.2114640921354293,0.22412484892453025,0.012660756789100946,0.2114640921354293,0.0
19.199817,0.2133538872003555,0.2133538872003555,0.21432933400214413,0.0009754468017886264,0.2133538872003555,0.0
19.299777,0.2169961333274841,0.2169961333274841,0.2155126007220998,0.0014835326053843079,0.2169961333274841,0.0
19.399737,0.2172879576683044,0.2172879576683044,0.21818356220905039,0.0008956045407459978,0.2172879576683044,0.0
19.499697,0.2140038609504699,0.2140038609504699,0.21816780389839524,0.004163942947925353,0.2140038609504699,0.0
19.599657,0.2128297835588455,0.2128297835588455,0.21510644191730446,0.0022766583584589717,0.2128297835588455,0.0
19.699617,0.2082860767841339,0.2082860767841339,0.21391487792068314,0.005628801136549233,0.2082860767841339,0.0
19.799577,0.2028424739837646,0.2028424739837646,0.20982082303985738,0.006978349056092792,0.2028424739837646,0.0
19.899537,0.2057108879089355,0.2057108879089355,0.20519736449439333,0.0005135234145421663,0.2057108879089355,0.0
19.999497,0.2081239223480224,0.2081239223480224,0.2074356214363636,0.0006883009116588068,0.2081239223480224,0.0
20.099457,0.2063240557909011,0.2063240557909011,0.2094347341321444,0.0031106783412432892,0.2063240557909011,0.0
20.199417,0.2067589312791824,0.2067589312791824,0.20788000239389848,0.0011210711147160712,0.2067589312791824,0.0
20.299377,0.201091393828392,0.201091393828392,0.2081967622710497,0.007105368442657689,0.201091393828392,0.0
20.399337,0.1949961334466934,0.1949961334466934,0.20337833369606886,0.008382200249375471,0.1949961334466934,0.0
20.499297,0.1966078579425811,0.1966078579425811,0.19837464265899316,0.001766784716412062,0.1966078579425811,0.0
20.599257,0.204731747508049,0.204731747508049,0.19978601322655024,0.004945734281498776,0.204731747508049,0.0
20.699217,0.2077664583921432,0.2077664583921432,0.2067680613334919,0.0009983970586512902,0.2077664583921432,0.0
20.80001,0.2095356434583664,0.2095356434583664,0.20939455736596138,0.0001410860924050128,0.2095356434583664,0.0
20.89997,0.2089755237102508,0.2089755237102508,0.21084211710955347,0.001866593399302674,0.2089755237102508,0.0
20.99993,0.2091487348079681,0.2091487348079681,0.21021719360927135,0.0010684588013032403,0.2091487348079681,0.0
21.09989,0.2071002870798111,0.2071002870798111,0.21018758147513653,0.0030872943953254295,0.2071002870798111,0.0
21.19985,0.2061400860548019,0.2061400860548019,0.20818019967264084,0.002040113617838929,0.2061400860548019,0.0
21.29981,0.2096433043479919,0.2096433043479919,0.20720929644323732,0.002434007904754565,0.2096433043479919,0.0
21.39977,0.2070841938257217,0.2070841938257217,0.20983904921316138,0.002754855387439664,0.2070841938257217,0.0
